"","DUID","SETTLEMENTDATE","OFFERDATE","VERSIONNO","PRICEBAND1","PRICEBAND2","PRICEBAND3","PRICEBAND4","PRICEBAND5","PRICEBAND6","PRICEBAND7","PRICEBAND8","PRICEBAND9","PRICEBAND10","LASTCHANGED"
"1663","EILDON2","2017/01/08 00:00:00","2017/01/07 09:36:50",357,-994.5,0,55.51,65.46,95.29,250.43,604.48,1100.73,12431.07,13823.37,"2017/01/07 09:36:50"
"1664","MCKAY1","2017/01/08 00:00:00","2017/01/07 09:36:50",357,-954.3,0,32.41,44.81,85.85,94.44,266.12,578.17,12695.86,13263.78,"2017/01/07 09:36:50"
"1665","YABULU","2017/01/08 00:00:00","2017/01/07 09:36:50",357,-1007.3,0,30.21,50.35,86.62,151.08,275.99,424.06,2164.68,14001.46,"2017/01/07 09:36:50"
"1666","YABULU2","2017/01/08 00:00:00","2017/01/07 09:36:50",357,-991.21,0,29.73,49.55,85.23,148.67,271.58,417.29,2130.09,13777.76,"2017/01/07 09:36:50"
"1667","TORRA1","2017/01/08 00:00:00","2017/01/07 09:36:54",365,-1001.4,50.06,60.07,80.1,125.16,300.41,350.48,485.67,10600.81,14019.6,"2017/01/07 09:36:54"
"1668","TORRA2","2017/01/08 00:00:00","2017/01/07 09:36:54",365,-1001.4,50.06,60.07,80.1,125.16,300.41,350.48,485.67,10600.81,14019.6,"2017/01/07 09:36:54"
"1669","TORRA3","2017/01/08 00:00:00","2017/01/07 09:36:54",365,-1001.4,50.06,60.07,80.1,125.16,300.41,350.48,485.67,10600.81,14019.6,"2017/01/07 09:36:54"
"1670","TORRB1","2017/01/08 00:00:00","2017/01/07 09:36:54",365,-1001.4,50.06,60.07,80.1,125.16,300.41,350.48,485.67,10600.81,14019.6,"2017/01/07 09:36:54"
"1671","HVGTS","2017/01/08 00:00:00","2017/01/07 09:37:04",363,-967.9,-0.98,409.72,731.63,926.73,1999.78,4926.28,6877.28,9706.23,12535.18,"2017/01/07 09:37:04"
"1672","HWPS1","2017/01/08 00:00:00","2017/01/07 10:00:01",18,-970.1,0,8.92,34.62,290.73,339.23,470.2,509.3,3779.12,13581.4,"2017/01/07 10:00:01"
"1673","HWPS2","2017/01/08 00:00:00","2017/01/07 10:00:01",18,-970.1,0,8.92,34.62,290.73,339.23,470.2,509.3,3779.12,13581.4,"2017/01/07 10:00:01"
"1674","HWPS3","2017/01/08 00:00:00","2017/01/07 10:00:01",18,-970.1,0,8.92,34.62,290.73,339.23,470.2,509.3,3779.12,13581.4,"2017/01/07 10:00:01"
"1675","HWPS4","2017/01/08 00:00:00","2017/01/07 10:00:01",18,-970.1,0,8.92,34.62,290.73,339.23,470.2,509.3,3779.12,13581.4,"2017/01/07 10:00:01"
"1676","HWPS5","2017/01/08 00:00:00","2017/01/07 10:00:01",18,-970.1,0,8.92,34.62,290.73,339.23,470.2,509.3,3779.12,13581.4,"2017/01/07 10:00:01"
"1677","HWPS6","2017/01/08 00:00:00","2017/01/07 10:00:01",18,-970.1,0,8.92,34.62,290.73,339.23,470.2,509.3,3779.12,13581.4,"2017/01/07 10:00:01"
"1678","HWPS7","2017/01/08 00:00:00","2017/01/07 10:00:01",18,-970.1,0,8.92,34.62,290.73,339.23,470.2,509.3,3779.12,13581.4,"2017/01/07 10:00:01"
"1679","YWPS1","2017/01/07 00:00:00","2017/01/07 10:04:01",15,-954.1,0,8.76,15.41,21.17,26.72,79.6,228.85,278.6,12306.94,"2017/01/07 10:04:01"
"1680","LD03","2017/01/07 00:00:00","2017/01/07 10:08:20",369,-959.3,0,33.54,43.2,53.68,67.11,93.01,237.87,336.68,13430.17,"2017/01/07 10:08:20"
"1681","BARRON-1","2017/01/10 00:00:00","2017/01/07 10:16:05",15,-1053,-1.05,105.3,210.6,315.9,526.5,7019.99,13162.5,14531.4,14742,"2017/01/07 10:16:05"
"1682","BARRON-2","2017/01/10 00:00:00","2017/01/07 10:16:05",15,-1053,-1.05,105.3,210.6,315.9,526.5,7019.99,13162.5,14531.4,14742,"2017/01/07 10:16:05"
"1683","MACKAYGT","2017/01/10 00:00:00","2017/01/07 10:16:05",15,-973.7,0,287.24,292.11,973.7,2434.25,6491.33,12171.25,13437.06,13631.8,"2017/01/07 10:16:05"
"1684","SWAN_E","2017/01/10 00:00:00","2017/01/07 10:16:05",15,-998.4,0,998.4,1996.8,2995.2,3993.6,4992,5990.4,6988.8,13977.6,"2017/01/07 10:16:05"
"1685","TNPS1","2017/01/10 00:00:00","2017/01/07 10:16:05",15,-967.8,6.73,15.44,95.76,150.93,296.1,6451.99,12097.5,13355.64,13549.2,"2017/01/07 10:16:05"
"1686","LYA2","2017/01/08 00:00:00","2017/01/07 10:44:41",363,-972.3,0,8.95,24.5,34.23,43.95,59.5,272.44,486.34,13611.42,"2017/01/07 10:44:41"
"1687","BARRON-1","2017/01/11 00:00:00","2017/01/07 11:01:53",13,-1053,-1.05,105.3,210.6,315.9,526.5,7019.99,13162.5,14531.4,14742,"2017/01/07 11:01:53"
"1688","BARRON-2","2017/01/11 00:00:00","2017/01/07 11:01:53",13,-1053,-1.05,105.3,210.6,315.9,526.5,7019.99,13162.5,14531.4,14742,"2017/01/07 11:01:53"
"1689","MACKAYGT","2017/01/11 00:00:00","2017/01/07 11:01:53",13,-973.7,0,287.24,292.11,973.7,2434.25,6491.33,12171.25,13437.06,13631.8,"2017/01/07 11:01:53"
"1690","SWAN_E","2017/01/11 00:00:00","2017/01/07 11:01:53",13,-998.4,0,998.4,1996.8,2995.2,3993.6,4992,5990.4,6988.8,13977.6,"2017/01/07 11:01:53"
"1691","TNPS1","2017/01/11 00:00:00","2017/01/07 11:01:53",13,-967.8,6.73,15.44,95.76,150.93,296.1,6451.99,12097.5,13355.64,13549.2,"2017/01/07 11:01:53"
"1692","BRAEMAR1","2017/01/08 00:00:00","2017/01/07 11:05:13",505,-954.9,6.63,42.92,71.37,92.29,148.98,191,296.05,381.98,11878,"2017/01/07 11:05:13"
"1693","BRAEMAR2","2017/01/08 00:00:00","2017/01/07 11:05:13",505,-954.9,6.63,42.92,71.37,92.29,148.99,191.01,296.03,381.99,11878,"2017/01/07 11:05:13"
"1694","BRAEMAR3","2017/01/08 00:00:00","2017/01/07 11:05:13",505,-954.9,6.63,42.92,71.37,92.29,148.97,190.99,296.04,381.97,11878,"2017/01/07 11:05:13"
"1695","BARRON-1","2017/01/12 00:00:00","2017/01/07 11:15:57",10,-1053,-1.05,105.3,210.6,315.9,526.5,7019.99,13162.5,14531.4,14742,"2017/01/07 11:15:57"
"1696","BARRON-2","2017/01/12 00:00:00","2017/01/07 11:15:57",10,-1053,-1.05,105.3,210.6,315.9,526.5,7019.99,13162.5,14531.4,14742,"2017/01/07 11:15:57"
"1697","SWAN_E","2017/01/12 00:00:00","2017/01/07 11:15:57",10,-998.4,0,998.4,1996.8,2995.2,3993.6,4992,5990.4,6988.8,13977.6,"2017/01/07 11:15:57"
"1698","TNPS1","2017/01/12 00:00:00","2017/01/07 11:15:57",10,-967.8,6.73,15.44,95.76,150.93,296.1,6451.99,12097.5,13355.64,13549.2,"2017/01/07 11:15:57"
"1699","ANGAST1","2017/01/08 00:00:00","2017/01/07 11:24:08",17,-1001.19,0,125.15,286.74,299.55,350.37,590.69,1376.48,10630.61,14016.62,"2017/01/07 11:24:08"
"1700","YABULU","2017/01/07 00:00:00","2017/01/07 11:42:52",367,-1007.3,0,30.21,50.35,86.62,151.08,275.99,424.06,2164.68,14001.46,"2017/01/07 11:42:52"
"1701","AGLSOM","2017/01/07 00:00:00","2017/01/07 13:21:18",368,-983.76,0,39.81,49.64,59.47,88.95,99.76,315.99,11564.82,13772.59,"2017/01/07 13:21:18"
"1702","ER04","2017/01/07 00:00:00","2017/01/07 14:13:40",31,-984.6,27.12,39.31,45.58,49.22,55.09,59.77,68.73,283.52,13784.4,"2017/01/07 14:13:40"
"1703","QPS1","2017/01/07 00:00:00","2017/01/07 14:48:32",39,-986.4,0.01,59.21,78.95,123.32,295.9,403.43,10406.2,12988.93,13809.6,"2017/01/07 14:48:32"
"1704","QPS2","2017/01/07 00:00:00","2017/01/07 14:48:32",39,-986.4,0.01,59.21,78.95,123.32,295.9,403.43,10406.2,12988.93,13809.6,"2017/01/07 14:48:32"
"1705","QPS3","2017/01/07 00:00:00","2017/01/07 14:48:32",39,-986.4,0.01,59.21,78.95,123.32,295.9,403.43,10406.2,12988.93,13809.6,"2017/01/07 14:48:32"
"1706","SNOWYP","2017/01/07 00:00:00","2017/01/07 15:18:31",66,-1014.2,0,25.36,30.43,35.5,40.57,55.78,76.06,91.28,304.26,"2017/01/07 15:18:31"
"1707","MINTARO","2017/01/07 00:00:00","2017/01/07 16:08:18",14,-988.9,0,296.69,364.92,480.63,519.19,1730.59,4548.96,13152.39,13844.6,"2017/01/07 16:08:18"
"1708","URANQ11","2017/01/07 00:00:00","2017/01/07 16:19:57",12,-929.1,0.01,52.01,56.45,65.07,90.11,230.38,10415.13,12449.89,13007.4,"2017/01/07 16:19:57"
"1709","URANQ13","2017/01/07 00:00:00","2017/01/07 16:19:57",12,-929.1,0.01,52.01,56.45,65.07,90.11,230.38,10415.13,12449.89,13007.4,"2017/01/07 16:19:57"
"1710","URANQ14","2017/01/07 00:00:00","2017/01/07 16:19:57",12,-929.1,0.01,52.01,56.45,65.07,90.11,230.38,10415.13,12449.89,13007.4,"2017/01/07 16:19:57"
"1711","SNUG1","2017/01/07 00:00:00","2017/01/07 16:34:45",15,-841.7,0,252.55,310.63,409.11,441.93,1473.02,3871.86,11194.65,11783.8,"2017/01/07 16:34:45"
"1712","SNUG1","2017/01/09 00:00:00","2017/01/07 16:38:46",10,-841.7,0,252.55,310.63,409.11,441.93,1473.02,3871.86,11194.65,11783.8,"2017/01/07 16:38:46"
"1713","LI_WY_CA","2017/01/07 00:00:00","2017/01/07 16:50:43",45,-1002.78,-75.21,-1.07,58.18,80.45,96.86,102.23,268.17,362.94,12148.3,"2017/01/07 16:50:43"
"1714","TALWA1","2017/01/07 00:00:00","2017/01/07 17:08:14",14,-995.7,0,49.79,68.51,74.76,93.42,246.75,288.57,11168.46,13399.99,"2017/01/07 17:08:14"
"1715","BRAEMAR2","2017/01/07 00:00:00","2017/01/07 17:19:39",508,-954.9,6.63,42.92,71.37,92.29,148.99,191.01,296.05,381.99,11878,"2017/01/07 17:19:39"
"1716","TORRB2","2017/01/07 00:00:00","2017/01/07 17:34:54",380,-1001.4,50.06,60.07,80.1,125.16,300.41,350.48,485.67,13118.33,14019.6,"2017/01/07 17:34:54"
"1717","TORRB3","2017/01/07 00:00:00","2017/01/07 17:34:54",380,-1001.4,50.06,60.07,80.1,125.16,300.41,350.48,485.67,13118.33,14019.6,"2017/01/07 17:34:54"
"1718","TORRB4","2017/01/07 00:00:00","2017/01/07 17:34:54",380,-1001.4,50.06,60.07,80.1,125.16,300.41,350.48,485.67,13118.33,14019.6,"2017/01/07 17:34:54"
"1719","DDPS1","2017/01/07 00:00:00","2017/01/07 17:39:26",56,-954.9,-0.98,34.45,53.48,66.82,82.13,94.27,250.18,11878.96,13368.6,"2017/01/07 17:39:26"
"1720","DRYCGT1","2017/01/07 00:00:00","2017/01/07 17:39:44",16,-1001.1,0,300.34,369.42,486.54,525.59,1751.94,4605.07,13314.64,14015.4,"2017/01/07 17:39:44"
"1721","DRYCGT2","2017/01/07 00:00:00","2017/01/07 17:39:44",16,-1001.1,0,300.34,369.42,486.54,525.59,1751.94,4605.07,13314.64,14015.4,"2017/01/07 17:39:44"
"1722","LADBROK1","2017/01/07 00:00:00","2017/01/07 17:46:01",57,-887.2,0.01,53.24,70.98,110.91,266.12,362.85,9359.66,11679.1,12420.8,"2017/01/07 17:46:01"
"1723","QPS4","2017/01/07 00:00:00","2017/01/07 17:52:41",59,-986.4,0.01,59.21,78.95,123.32,295.9,403.43,10406.2,12988.93,13809.6,"2017/01/07 17:52:41"
"1724","LEM_WIL","2017/01/07 00:00:00","2017/01/07 18:01:59",47,-974.45,-73,-0.93,56.68,78.33,94.05,99.27,260.83,352.96,11810.43,"2017/01/07 18:01:59"
"1725","TORRA3","2017/01/07 00:00:00","2017/01/07 18:08:26",381,-1001.4,50.06,60.07,80.1,125.16,300.41,350.48,485.67,13118.33,14019.6,"2017/01/07 18:08:26"
"1726","TVPP104","2017/01/07 00:00:00","2017/01/07 18:12:01",48,-999.98,-74.61,-0.67,58.42,80.64,96.68,102.03,267.85,362.36,12115.99,"2017/01/07 18:12:01"
"1727","ANGAST1","2017/01/07 00:00:00","2017/01/07 18:12:31",80,-1001.19,0,125.15,286.74,299.55,350.37,590.69,1376.48,10630.61,14016.62,"2017/01/07 18:12:31"
"1728","LONSDALE","2017/01/07 00:00:00","2017/01/07 18:12:31",80,-1014.15,0,126.77,290.5,303.44,354.93,598.35,1394.35,10768.69,14198.04,"2017/01/07 18:12:31"
"1729","FISHER","2017/01/07 00:00:00","2017/01/07 18:21:09",49,-975.36,-73.06,-0.95,56.69,78.36,94.07,99.29,260.97,353.16,11817.68,"2017/01/07 18:21:09"
"1730","GUTHEGA","2017/01/07 00:00:00","2017/01/07 18:26:08",83,-937.1,0,24.61,29.05,31.85,65.22,117.09,280.82,420.76,13119.4,"2017/01/07 18:26:08"
"1731","NPS","2017/01/07 00:00:00","2017/01/07 18:38:01",10,-993.9,0,61.43,75.35,98.21,120.07,210.52,277.88,10985.64,12970.99,"2017/01/07 18:38:01"
"1732","DRYCGT3","2017/01/07 00:00:00","2017/01/07 18:41:48",17,-1001.1,0,300.34,369.42,486.54,525.59,1751.94,4605.07,13314.64,14015.4,"2017/01/07 18:41:48"
"1733","AGLHAL","2017/01/07 00:00:00","2017/01/07 18:49:37",19,-990,0,276.02,365.12,414.62,493.82,573.02,1351.9,10473.08,13859,"2017/01/07 18:49:37"
"1734","SHGEN","2017/01/07 00:00:00","2017/01/07 18:50:56",41,-990.4,0.01,28.04,60.62,102.01,197.55,238.16,297.05,13271.31,13865.6,"2017/01/07 18:50:56"
"1735","SHPUMP","2017/01/07 00:00:00","2017/01/07 18:50:56",41,-0.01,20.02,28.03,32.03,40.04,50.05,75.08,100.1,200.2,14014,"2017/01/07 18:50:56"
"1736","REECE1","2017/01/07 00:00:00","2017/01/07 19:02:43",52,-941.07,-70.37,-0.78,54.84,75.74,90.68,95.71,251.95,340.91,11403.49,"2017/01/07 19:02:43"
"1737","LADBROK2","2017/01/07 00:00:00","2017/01/07 19:05:47",62,-887.2,0.01,53.24,70.98,110.91,266.12,362.85,9359.66,11679.1,12420.8,"2017/01/07 19:05:47"
"1738","PPCCGT","2017/01/07 00:00:00","2017/01/07 19:13:04",14,-1000.9,59.74,79.76,125.8,299.96,351.01,486.13,4604.83,10596.22,14012.6,"2017/01/07 19:13:04"
"1739","LOYYB1","2017/01/07 00:00:00","2017/01/07 19:18:11",28,-972.3,0,10.21,34.7,291.39,340,471.26,510.46,3787.69,13612.2,"2017/01/07 19:18:11"
"1740","LOYYB2","2017/01/07 00:00:00","2017/01/07 19:18:11",28,-972.3,0,10.21,34.7,291.39,340,471.26,510.46,3787.69,13612.2,"2017/01/07 19:18:11"
"1741","POAT220","2017/01/07 00:00:00","2017/01/07 19:24:05",53,-992.46,-74.13,-0.72,57.94,80,95.85,101.14,265.86,359.69,12028.71,"2017/01/07 19:24:05"
"1742","TRIBUTE","2017/01/07 00:00:00","2017/01/07 19:24:05",53,-943.45,-70.61,-0.84,54.92,75.88,91.17,96.22,252.54,341.72,11432.51,"2017/01/07 19:24:05"
"1743","MCKAY1","2017/01/07 00:00:00","2017/01/07 19:40:20",369,-954.3,0,32.41,44.81,85.85,94.44,266.12,578.17,12695.86,13263.78,"2017/01/07 19:40:20"
"1744","WKIEWA2","2017/01/07 00:00:00","2017/01/07 19:55:14",370,-1002.6,0,36.94,46.96,56.99,126.17,279.56,607.42,12532.34,13935.98,"2017/01/07 19:55:14"
"1745","JBUTTERS","2017/01/07 00:00:00","2017/01/07 19:59:51",55,-945.3,-70.84,-0.94,54.94,75.94,91.05,96.11,252.95,342.31,11455.43,"2017/01/07 19:59:51"
"1746","BDL01","2017/01/07 00:00:00","2017/01/07 20:02:53",56,-1017.47,-610.47,-1.01,12.2,26.44,28.49,43.75,53.93,54.94,14041.04,"2017/01/07 20:02:53"
"1747","MURRAY","2017/01/07 00:00:00","2017/01/07 20:03:12",85,-959,0,36.59,42.34,55.86,71.93,81.52,278.11,431.37,13420.25,"2017/01/07 20:03:12"
"1748","TUMUT3","2017/01/07 00:00:00","2017/01/07 20:03:12",85,-989.7,0,39.49,45.72,60.37,74.25,92.55,296.71,445.17,13854.81,"2017/01/07 20:03:12"
"1749","UPPTUMUT","2017/01/07 00:00:00","2017/01/07 20:03:12",85,-994.3,0,39.68,45.95,60.66,74.58,92.97,297.89,447.04,13918.21,"2017/01/07 20:03:12"
"1750","MORTLK11","2017/01/07 00:00:00","2017/01/07 20:06:50",63,-1001.5,0.01,27.56,36.07,58.89,70.13,85.93,126.02,263.34,14021,"2017/01/07 20:06:50"
"1751","MORTLK12","2017/01/07 00:00:00","2017/01/07 20:06:50",63,-1001.5,0.01,27.56,36.07,58.89,70.13,85.93,126.02,263.34,14021,"2017/01/07 20:06:50"
"1752","YWPS4","2017/01/07 00:00:00","2017/01/07 20:25:48",25,-950.9,0,8.73,15.36,23.91,27.63,79.55,269.88,12059.13,13100.37,"2017/01/07 20:25:48"
"1753","BDL02","2017/01/07 00:00:00","2017/01/07 20:55:45",57,-1017.47,-610.47,-1.01,12.2,26.44,28.49,43.75,53.93,54.94,14041.04,"2017/01/07 20:55:45"
"1754","LYA2","2017/01/07 00:00:00","2017/01/07 20:56:59",367,-972.3,0,8.95,24.5,34.23,43.95,59.5,272.44,486.34,13611.42,"2017/01/07 20:56:59"
"1755","LYA3","2017/01/07 00:00:00","2017/01/07 20:56:59",367,-972.3,0,8.95,24.5,34.23,43.95,59.5,272.44,486.34,13611.42,"2017/01/07 20:56:59"
"1756","LYA4","2017/01/07 00:00:00","2017/01/07 20:56:59",367,-972.3,0,8.95,24.5,34.23,43.95,59.5,272.44,486.34,13611.42,"2017/01/07 20:56:59"
"1757","BW01","2017/01/07 00:00:00","2017/01/07 21:00:47",375,-959,0,33.53,43.28,53.67,67.09,92.98,237.79,336.57,13425.96,"2017/01/07 21:00:47"
"1758","BW02","2017/01/07 00:00:00","2017/01/07 21:00:47",375,-959,0,33.53,43.28,53.67,67.09,92.98,237.79,336.57,13425.96,"2017/01/07 21:00:47"
"1759","BW04","2017/01/07 00:00:00","2017/01/07 21:00:47",375,-960.3,0,33.57,43.34,53.74,67.18,93.11,238.12,337.03,13444.16,"2017/01/07 21:00:47"
"1760","WKIEWA1","2017/01/07 00:00:00","2017/01/07 21:12:23",371,-1002.6,0,36.95,46.98,57,126.18,279.57,607.43,12532.35,13935.99,"2017/01/07 21:12:23"
"1761","VP5","2017/01/07 00:00:00","2017/01/07 21:20:57",21,-985.3,27.1,30.3,38.38,48.28,68.92,94.59,146.81,283.77,13597.14,"2017/01/07 21:20:57"
"1762","YWPS3","2017/01/07 00:00:00","2017/01/07 21:27:27",26,-950.9,0,8.73,15.36,23.91,27.63,79.55,269.88,12059.13,13100.37,"2017/01/07 21:27:27"
"1763","VP6","2017/01/07 00:00:00","2017/01/07 21:28:21",22,-985.3,27.1,30.3,38.38,48.28,68.92,94.59,146.81,283.77,13597.14,"2017/01/07 21:28:21"
"1764","GSTONE3","2017/01/07 00:00:00","2017/01/07 22:05:20",34,-960.3,-0.05,38.4,43.2,57.61,72.01,94.74,283.29,1344.42,13444.2,"2017/01/07 22:05:20"
"1765","BRAEMAR5","2017/01/07 00:00:00","2017/01/07 22:05:33",12,-954.9,0,13.17,34.37,47.25,67.58,100.9,381.85,2053.13,13035.34,"2017/01/07 22:05:33"
"1766","KPP_1","2017/01/07 00:00:00","2017/01/07 22:07:05",35,-958.8,-0.05,13.23,15.72,29.68,36.1,49.38,56.09,143.83,13423.2,"2017/01/07 22:07:05"
"1767","LYA1","2017/01/07 00:00:00","2017/01/07 22:07:47",368,-972.3,0,8.95,24.5,34.23,43.95,59.5,272.44,486.34,13611.42,"2017/01/07 22:07:47"
"1768","GSTONE5","2017/01/07 00:00:00","2017/01/07 22:25:26",36,-966.2,-0.05,38.64,43.47,57.96,72.46,95.33,285.03,1352.68,13526.8,"2017/01/07 22:25:26"
"1769","GSTONE6","2017/01/07 00:00:00","2017/01/07 22:25:26",36,-966.2,-0.05,38.64,43.47,57.96,72.46,95.33,285.03,1352.68,13526.8,"2017/01/07 22:25:26"
"1770","KAREEYA1","2017/01/07 00:00:00","2017/01/07 22:33:56",11,-1049.5,-1.07,104.95,209.9,314.85,524.75,6996.66,13118.75,14483.1,14693,"2017/01/07 22:33:56"
"1771","KAREEYA2","2017/01/07 00:00:00","2017/01/07 22:33:56",11,-1049.5,-1.07,104.95,209.9,314.85,524.75,6996.66,13118.75,14483.1,14693,"2017/01/07 22:33:56"
"1772","KAREEYA3","2017/01/07 00:00:00","2017/01/07 22:33:56",11,-1049.5,-1.07,104.95,209.9,314.85,524.75,6996.66,13118.75,14483.1,14693,"2017/01/07 22:33:56"
"1773","KAREEYA4","2017/01/07 00:00:00","2017/01/07 22:33:56",11,-1049.5,-1.07,104.95,209.9,314.85,524.75,6996.66,13118.75,14483.1,14693,"2017/01/07 22:33:56"
"1774","GORDON","2017/01/07 00:00:00","2017/01/07 23:02:09",58,-967.56,-72.22,-0.69,56.49,77.98,93.37,98.58,259.11,350.55,11722.22,"2017/01/07 23:02:09"
"1775","POAT110","2017/01/07 00:00:00","2017/01/07 23:02:09",58,-982.34,-73.37,-0.74,57.31,79.13,94.81,100.05,263.03,355.87,11901.48,"2017/01/07 23:02:09"
"1776","ER01","2017/01/07 00:00:00","2017/01/07 23:20:38",48,-982.9,27.07,39.24,45.5,49.14,54.99,59.66,68.61,283.03,13760.6,"2017/01/07 23:20:38"
"1777","ER02","2017/01/07 00:00:00","2017/01/07 23:20:38",48,-982.9,27.07,39.24,45.5,49.14,54.99,59.66,68.61,283.03,13760.6,"2017/01/07 23:20:38"
"1778","ER03","2017/01/07 00:00:00","2017/01/07 23:20:38",48,-984.6,27.12,39.31,45.58,49.22,55.09,59.77,68.73,283.52,13784.4,"2017/01/07 23:20:38"
"1779","CALL_B_1","2017/01/07 00:00:00","2017/01/07 23:45:30",37,-945.6,-0.05,15.89,19.86,28.23,52.16,55.79,1323.84,8037.6,13238.4,"2017/01/07 23:45:30"
"1780","CALL_B_2","2017/01/07 00:00:00","2017/01/07 23:45:30",37,-945.6,-0.05,15.89,19.86,28.23,52.16,55.79,1323.84,8037.6,13238.4,"2017/01/07 23:45:30"
"1781","TORRA4","2017/01/07 00:00:00","2017/01/07 23:50:12",382,-1001.4,50.06,60.07,80.1,125.16,300.41,350.48,485.67,13118.33,14019.6,"2017/01/07 23:50:12"
"1782","CPSA","2017/01/07 00:00:00","2017/01/08 00:20:49",4,-964,0,1,20,30,60,100,300,1000,12050,"2017/01/08 00:20:49"
"1783","BW01","2017/01/08 00:00:00","2017/01/08 00:21:07",370,-959,0,33.53,43.28,53.67,67.09,92.98,237.79,336.57,13425.96,"2017/01/08 00:21:07"
"1784","BW02","2017/01/08 00:00:00","2017/01/08 00:21:07",370,-959,0,33.53,43.28,53.67,67.09,92.98,237.79,336.57,13425.96,"2017/01/08 00:21:07"
"1785","BW04","2017/01/08 00:00:00","2017/01/08 00:21:07",370,-960.3,0,33.57,43.34,53.74,67.18,93.11,238.12,337.03,13444.16,"2017/01/08 00:21:07"
"1786","GSTONE1","2017/01/07 00:00:00","2017/01/08 02:43:59",40,-966.2,-0.05,38.64,43.47,57.96,72.46,95.33,285.03,1352.68,13526.8,"2017/01/08 02:43:59"
"1787","OSB-AG","2017/01/07 00:00:00","2017/01/08 02:58:07",64,-999.4,-0.01,34.98,49.97,59.96,79.96,124.52,298.71,13156.1,13991.6,"2017/01/08 02:58:07"
"1788","BW03","2017/01/07 00:00:00","2017/01/08 03:16:28",390,-960.3,0,33.57,43.34,53.74,67.18,93.11,238.12,337.03,13444.16,"2017/01/08 03:16:28"
"1789","PTSTAN1","2017/01/07 00:00:00","2017/01/08 03:24:03",99,-1009.12,0,126.2,289.11,301.97,353.2,595.96,1387.04,10767.3,14127.68,"2017/01/08 03:24:03"
"1790","YARWUN_1","2017/01/07 00:00:00","2017/01/08 03:31:33",34,-959.3,25,100,101,102,103,104,600,1000,9667,"2017/01/08 03:31:33"
"1791","MP1","2017/01/07 00:00:00","2017/01/08 03:51:58",20,-975.3,0,38.83,43.86,47.8,54.43,68.09,91.49,282.65,13073.73,"2017/01/08 03:51:58"
"1792","BW03","2017/01/08 00:00:00","2017/01/08 04:12:20",375,-960.3,0,33.57,43.34,53.74,67.18,93.11,238.12,337.03,13444.16,"2017/01/08 04:12:20"
"1793","WKIEWA1","2017/01/08 00:00:00","2017/01/08 04:20:26",359,-1002.6,0,36.95,46.98,57,126.18,279.57,607.43,12532.35,13935.99,"2017/01/08 04:20:26"
"1794","WKIEWA2","2017/01/08 00:00:00","2017/01/08 04:20:45",360,-1002.6,0,36.94,46.96,56.99,126.17,279.56,607.42,12532.34,13935.98,"2017/01/08 04:20:45"
"1795","VP6","2017/01/08 00:00:00","2017/01/08 05:06:32",11,-985.3,27.1,30.3,38.38,48.28,68.92,94.59,146.81,283.77,13597.14,"2017/01/08 05:06:32"
"1796","VP5","2017/01/08 00:00:00","2017/01/08 05:29:45",13,-985.3,27.1,30.3,38.38,48.28,68.92,94.59,146.81,283.77,13597.14,"2017/01/08 05:29:45"
"1797","BBTHREE1","2017/01/08 00:00:00","2017/01/08 05:48:18",15,-999.7,-74.61,-0.61,58.48,80.7,96.74,102.09,267.91,362.42,12116.05,"2017/01/08 05:48:18"
"1798","BBTHREE2","2017/01/08 00:00:00","2017/01/08 05:48:18",15,-999.72,-74.63,-0.63,58.46,80.68,96.72,102.07,267.89,362.4,12116.03,"2017/01/08 05:48:18"
"1799","BBTHREE3","2017/01/08 00:00:00","2017/01/08 05:48:18",15,-999.74,-74.65,-0.65,58.44,80.66,96.7,102.05,267.87,362.38,12116.01,"2017/01/08 05:48:18"
"1800","LKBONNY2","2017/01/09 00:00:00","2017/01/08 06:44:46",1,-876.8,-70.13,-39.92,-30.71,-13.5,-2.81,6.5,20,200,9425.6,"2017/01/08 06:44:46"
"1801","LKBONNY3","2017/01/09 00:00:00","2017/01/08 06:44:46",1,-876.8,-70.11,-39.9,-30.7,-13.49,-2.8,6.4,19.9,201,9426.6,"2017/01/08 06:44:46"
"1802","WOODLWN1","2017/01/09 00:00:00","2017/01/08 06:45:26",1,-993.1,-265,-99.01,-27.12,0,9.86,83.86,266.39,3946.56,12718.77,"2017/01/08 06:45:26"
"1803","CG1","2017/01/09 00:00:00","2017/01/08 06:51:07",31,-987.2,0,47.88,75.64,94.79,286.29,429.92,2202.22,8138.63,13820.8,"2017/01/08 06:51:07"
"1804","CG2","2017/01/09 00:00:00","2017/01/08 06:51:07",31,-987.2,0,47.88,75.64,94.79,286.29,429.92,2202.22,8138.63,13820.8,"2017/01/08 06:51:07"
"1805","CG3","2017/01/09 00:00:00","2017/01/08 06:51:07",31,-987.2,0,47.88,75.64,94.79,286.29,429.92,2202.22,8138.63,13820.8,"2017/01/08 06:51:07"
"1806","CG4","2017/01/09 00:00:00","2017/01/08 06:51:07",31,-987.2,0,47.88,75.64,94.79,286.29,429.92,2202.22,8138.63,13820.8,"2017/01/08 06:51:07"
"1807","LNGS1","2017/01/09 00:00:00","2017/01/08 06:51:07",31,-1001,0,59.87,98.78,298.34,448.01,997.8,2294.93,8481.27,14014,"2017/01/08 06:51:07"
